UCACCSD,bname,wname,nut_length,nut_height,nut_width,nut_vol,nut_va3d,nut_ratio_feret,nut_area,nut_sphericity,nut_cnvx_area,nut_cnvx_vol,nut_ratio_cnvx_area,nut_inv_ratio_cnvx_vol,krumbein,sneed,air_vol,meat_vol,shell_vol,vein_vol,air_ratio_vol,meat_ratio_vol,shell_ratio_vol,vein_ratio_vol,shell_rugosity,shell_thickness,shell_prot_ratio,shell_prot_vol,meat_length,meat_height,meat_width,meat_area,meat_cnvx_vol,meat_cnvx_area,meat_ratio_cnvx_area,meat_inv_ratio_cnvx_vol,meat_cavity_area,meat_cavity_vol,meat_arc_height,meat_cavity_height,meat_sphericity,meat_ratio_cavity_area,meat_ratio_cavity_vol,rho_mvs,rho_vvs,rho_vvm,meat_ratio_feret,ShellIntegrity,ShellTexture,ShellColor,SEAL,ShellStrength,ShellThickness,PackingTissue,KernelFill,TipShrivel,MinorShrivel,MajorShrivel,Plumpness,EaseOfRemoval,PercentKernel,Blank
10-008-73,2012SB_R12_T60,006,36.48467409407897,33.248676364884766,32.15269063379581,18042.128410271718,4.492444125191543,1.1347316002141914,5489.130200399999,0.6060462550168343,3512.5536718876197,18985.95870369676,0.6399107952716546,0.9502879834431924,0.9295160932645796,0.9480908108206332,6127.9053156163245,6151.099439295359,3142.397120213637,2620.726535146401,0.3396442579428486,0.34092981157330765,0.17416997866086634,0.14525595182297735,1.6500390716418547,0.830075463336284,0.08242872387068352,259.02378451412096,29.932634798259443,29.227362482223498,25.55730560367341,7401.891944699999,11823.104343298648,2593.919553614144,0.3504400730236919,0.5202609450691189,264.01206115403136,325.86699118332126,12.314627529614244,14.964533354366093,0.21933598143437094,0.03566818634026032,0.027561880680518833,0.8496331648494269,0.5898642693966518,0.6942575852735084,1.1711968101190275,7.0,5.0,5.0,5.0,5.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,54.30561548,0.0
10-008-71,2012SB_R12_T62,001,37.12242638483069,32.722952425474304,31.854547925885452,18339.76228231798,4.1831760067362485,1.165372883997656,5418.9520129799985,0.6206278888706878,3507.818961834432,19007.709698672308,0.6473242341751991,0.9648591320604508,0.9111371177079568,0.9417840958764544,6156.900375065252,6442.206985322063,3044.4121573516527,2696.2318334420365,0.33571320501800284,0.3512699284839272,0.1660006335134932,0.14701563694975314,1.6112714525601297,0.8347173523247301,0.07158393998196391,217.93101715222198,30.012232339526786,29.32957093277306,24.479586795788087,7010.951856479999,11788.97441869281,2589.624352904466,0.36936844039386163,0.5464603413768703,220.31468495268828,272.5997937509243,11.596318001058394,16.03746972267121,0.2388160930879958,0.03142436140808162,0.02312328316860924,0.8548327993717493,0.629750096864172,0.7366938860172427,1.2260105772982506,7.0,4.0,5.0,5.0,6.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,54.72294181,0.0
10-008-71,2012SB_R12_T62,002,37.211791385830104,32.7749863501157,30.846373639868432,17317.949330587548,3.936800223641588,1.2063587058977483,5111.278672499999,0.6333136876611667,3373.8767720305873,17883.083282255368,0.6600846849112173,0.96839840519959,0.9004546111397115,0.9205803719223044,7345.974588859466,4923.355672583864,2610.8404148662107,2437.7786542780104,0.4241827048127896,0.28429207053332034,0.15075921317397872,0.14076601147991136,1.5789963480704314,0.7296521019038544,0.08578105005284613,223.96063230763195,29.72555283489537,27.53224499200673,22.40269888764831,5929.763035679999,10258.5197769299,2385.3514730733928,0.402267587881756,0.4799284672293425,178.0990754448679,265.7317906655236,13.181601507366016,14.24499960146856,0.2360229640671273,0.03003477109847852,0.02590352179883889,0.8693158342143095,0.6424872742872662,0.7390723244653058,1.3268737389174348,7.0,4.0,5.0,5.0,6.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,54.72294181,0.0
10-008-71,2012SB_R12_T62,003,36.31460212318997,33.83987985113302,32.155401622753345,18990.09147509001,4.014379466166631,1.1293468683499062,5470.684086779999,0.629207454348808,3545.3731290240703,19510.26391139784,0.6480676041213062,0.9733385238318611,0.9379363990082824,0.9440592633436374,6927.424852050548,6572.982735636173,2971.977196809555,2517.706690593732,0.364791547272824,0.3461269654365906,0.1565014681845006,0.13258001910608486,1.5893009421430648,0.9320904093407336,0.0572797443594974,170.234094075507,29.10825590900676,29.09248416716771,24.808673085387877,6393.070419119998,11562.545171285037,2544.991536833998,0.39808595400773233,0.5684719616888351,190.51840281042672,306.60684108728964,11.334445994598227,13.894668094464386,0.2654297699720077,0.029800767130710167,0.026517244823287812,0.8500467173380519,0.6342475940551894,0.7461326314409585,1.1733096650844783,7.0,4.0,5.0,5.0,6.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,54.72294181,0.0
10-008-71,2012SB_R12_T62,004,38.23995521467664,33.88517927736176,32.59698909903239,20562.620791812158,3.9025645689398014,1.1731131086524722,5714.608303799999,0.6351602352569234,3747.801125837583,21090.395542388884,0.65582817344549,0.9749755878444306,0.9107185340578516,0.9360001907962604,7216.414818222454,7091.597412050677,3457.528244593037,2797.0803169459914,0.3509482031150408,0.3448780913605373,0.1681462824996409,0.13602742302478105,1.5744058656245985,0.8941706360643976,0.07126910301356101,246.41493663619798,31.662473599735254,28.962930865632984,25.002739185162863,7443.819119879999,13261.209752052628,2802.3484872922186,0.3764664941693795,0.5347624797920877,213.76529673581845,323.32086676382784,12.170560422721055,16.127633319038438,0.2398010211981961,0.028717153559645412,0.024380948104209186,0.838712811737612,0.6150447186036025,0.7333198086355414,1.266360192187439,7.0,4.0,5.0,5.0,6.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,54.72294181,0.0
10-008-71,2012SB_R12_T62,005,36.64252458245731,31.86641896030045,30.25541982645185,16592.41085470917,4.1467971108698665,1.2111061354508559,5054.304261599998,0.6224374825961122,3273.063226351091,17117.292351951473,0.647579381245039,0.9693361843421188,0.8954786238497955,0.9220671980630316,5496.067234151207,5928.963869617072,2807.6765238840776,2359.6796158009465,0.33123982296950794,0.3573298613163467,0.16921450104324154,0.1422143916555221,1.6065870516491387,0.8658938707521129,0.08176856272625932,229.57967395826097,30.33845577302543,27.8653325774292,22.73531835458209,6496.834128839999,10592.70132245811,2421.069735752941,0.3726537707043507,0.5597216129418079,175.0770604539033,198.36903719919465,10.811301556753808,16.40488422994867,0.2438380901760939,0.026948057620360254,0.018726954641742108,0.8460872649630775,0.628744501867963,0.7431201578189466,1.3344196593099826,7.0,4.0,5.0,5.0,6.0,1.2,5.0,5.0,0.0,0.0,0.0,5.0,5.0,54.72294181,0.0
10-018-1,2012SB_R14_T34,001,45.39307316662125,32.21915989792817,32.7097782698942,21985.371232457383,4.301858596495195,1.4088844436176686,6172.465960979999,0.6148671482075824,3991.308836169783,22718.824871745048,0.6466311619053602,0.9677160397411292,0.7997192440270041,0.8875382511882923,9237.449996765296,7815.411829005363,2262.624674072796,2669.879922913665,0.4201634759356662,0.3554823680878917,0.10291500880969633,0.12143892839853775,1.6263675867463894,0.5781213147034043,0.02315910954864453,52.400372694318,37.99812186885812,26.87204457474659,22.63571460291429,7847.386903619998,12966.098567797486,2818.435477536929,0.35915592185683937,0.6027573975425164,249.67521381575813,328.7419119560938,12.209606726630087,20.814440518537953,0.2426947067680185,0.031816350701477834,0.025353957494396583,0.9711989825097394,0.6172012609535524,0.6355044353100555,1.6786800211717618,7.0,4.0,4.0,5.0,5.0,1.2,5.0,5.0,30.0,0.0,0.0,6.0,5.0,62.50710811,0.0
10-018-1,2012SB_R14_T34,002,43.041034317327906,32.21264552073093,32.76611989826024,20039.41066541337,4.240850305383307,1.3361533528697052,5775.085287179999,0.6178015862308898,3744.2997108914415,20812.827083996715,0.6483540111872184,0.9628394347648216,0.8290142651262224,0.9027795037775976,7081.143309893267,7967.918242380293,2383.0425162348747,2607.306596904933,0.3533608561710265,0.39761240364879424,0.11891779434151925,0.13010894583865995,1.6186426553237627,0.6509393615523555,0.02236756037705557,53.30284736297399,34.57475979992669,27.99352913512629,24.37574940731952,8146.384464239999,13389.638441509775,2826.2137623382664,0.34692860062576636,0.5950809110482489,266.4094117618383,413.16715799220594,11.801794886661662,19.923897672442887,0.23681859567112315,0.032702779120147074,0.030857230372354882,0.9116169634013356,0.6044628353824585,0.6630666822248966,1.4184080752628931,7.0,4.0,4.0,5.0,5.0,1.2,5.0,5.0,30.0,0.0,0.0,6.0,5.0,62.50710811,0.0
10-018-1,2012SB_R14_T34,003,42.996599015235894,30.896490998123642,31.598569940208836,18034.766508141798,8.198547353066518,1.3916337301167012,6706.1013128999975,0.4959307417854473,3555.091256137745,19120.365194720038,0.5301278776237835,0.94322291046627,0.8082941934549763,0.8890078472506524,6362.659789818551,7408.578084806249,1738.000495794915,2525.5176438305875,0.35279967649961685,0.4107942335411798,0.0963694481439665,0.1400360599451311,2.0164105907203997,0.5141051324418384,0.0702163710396653,122.036087679858,33.98022693238053,27.366123387105304,25.19937616003018,8867.948959979998,12556.074972080542,2718.767866936233,0.30658361693393926,0.5900393316605569,285.1791069909528,396.6611272553061,8.945745428644726,22.661445944993854,0.20724505718823272,0.03215840644527075,0.03159117225226152,1.0762751207808576,0.7099643442932815,0.6596494990780695,1.3484550854190605,7.0,4.0,4.0,5.0,5.0,1.2,5.0,5.0,30.0,0.0,0.0,6.0,5.0,62.50710811,0.0
10-018-1,2012SB_R14_T34,004,44.30631902579133,31.742231691184326,31.29938254275178,20111.89416020364,4.417483895727371,1.4155652740201312,5868.283671359999,0.6094550430161335,3762.700764077058,20739.602020874016,0.6411927191660516,0.9697338521713866,0.7969185980533431,0.8864538642438798,7727.535544372379,7682.113172277422,2163.3262257918955,2538.919217761937,0.3842271385687392,0.3819686555172106,0.10756451921234612,0.12623968670170402,1.6408101162820763,0.6144297326246495,0.017671512629092268,38.22924671992799,35.205705476835725,27.140017810379767,22.175866065019527,7654.584114539999,12317.668332140762,2715.222443230434,0.3547184801422232,0.6236661813853451,231.80806410477246,261.211339178706,12.158126516024348,20.51117249616985,0.24597048187661294,0.030283560887971624,0.02120623255434809,0.9324459196795908,0.6040094520922462,0.6477688832611304,1.5875684572414341,7.0,4.0,4.0,5.0,5.0,1.2,5.0,5.0,30.0,0.0,0.0,6.0,5.0,62.50710811,0.0
10-018-1,2012SB_R14_T34,005,43.55377525033007,33.516697135297065,34.12691589392976,21070.427197231267,6.472839726708692,1.2994650121554716,6875.3999971799985,0.5365807013482524,3946.0010781222654,22413.89519451061,0.5739304011025904,0.9400609315953092,0.8448291335745859,0.9108912439573452,8071.063576385434,8294.403757358365,2145.33619780392,2559.5244109598125,0.3830517293662657,0.39365142812331216,0.10181740397203837,0.12147472792085315,1.8636525642598136,0.5586464963026003,0.05200082340089025,111.55924875753898,34.23463084566869,29.23315822485259,26.190999379188746,8610.913139399998,13982.208526745271,2913.5042074448797,0.3383502028505992,0.5932112757074658,273.0082260033501,410.48021692045097,11.822770412167866,19.568076660170632,0.2301221189077574,0.031704909988486206,0.029357323353837943,0.9964092909612384,0.6515322511682109,0.6538801445133821,1.3071143391676523,7.0,4.0,4.0,5.0,5.0,1.2,5.0,5.0,30.0,0.0,0.0,6.0,5.0,62.50710811,0.0
10-018-1,2012SB_R14_T34,006,43.20906215815119,30.892156484995066,31.650804548359197,19169.042495034857,4.630211554225661,1.3987065674466166,5773.218784739999,0.5999748629638337,3673.2502566502208,20003.80656767504,0.6362568947429296,0.9582697388211544,0.8060483623232864,0.886976852156851,7550.392097237714,6870.9655295746725,2314.0141352196656,2433.6707330028053,0.39388467625304746,0.35844072709184005,0.1207162087422488,0.1269583879128638,1.6667364946925778,0.6922113010242115,0.02187347772801532,50.61553664904,33.54293035209791,26.342603784832978,22.534424438129808,7135.834695659999,11629.411227658084,2599.7432399712525,0.36432223430741906,0.5908266029180859,243.88344156932442,304.3635190951128,11.04667075659681,19.60259396038828,0.2449351928934817,0.03417728296279815,0.026171876902181326,0.9146336607072858,0.5911101615757448,0.6462807864720826,1.4885195068635058,7.0,4.0,4.0,5.0,5.0,1.2,5.0,5.0,30.0,0.0,0.0,6.0,5.0,62.50710811,0.0
10-018-1,2012SB_R14_T34,007,44.92875699014243,31.413683454706092,31.835627347265195,21902.06591206187,4.387899262306403,1.4302288700057442,6197.640700679999,0.6108216903624907,3960.3434296996647,22411.59389868033,0.639008232481941,0.9772649821819024,0.791275689248956,0.8836222373119116,9027.095569273186,7711.369267277312,2402.037334333593,2761.5628666868215,0.4121572643200658,0.352084104679391,0.10967172430116498,0.12608686677205086,1.6371389814375328,0.6136108648550325,0.06564860317531396,157.69039577395498,38.448556941125716,26.79085450212716,25.009909143855356,7372.557900179999,12707.419988589048,2794.3758272829937,0.3790239242766434,0.6068398836429372,418.6522218129258,410.21853738091215,0.19243521992555654,36.79402184934142,0.2560276869893649,0.05678520636680311,0.032281811551776715,0.9581140748924604,0.6304188521221585,0.6579789073581007,1.537332931518149,7.0,4.0,4.0,5.0,5.0,1.2,5.0,5.0,30.0,0.0,0.0,6.0,5.0,62.50710811,0.0
10-018-1,2012SB_R14_T34,008,43.51906663367494,32.41788603359031,32.4299681285686,20748.368355482588,4.503542987660354,1.34243999095382,6030.104824259999,0.6055479838165391,3854.9891629617937,21594.41277848712,0.6392905721062435,0.9608211424092354,0.8218464611555152,0.9063885890673008,8014.906827781027,7530.235080655814,2510.2144893110667,2693.0119577346804,0.3862909454112884,0.3629314340115815,0.12098370562462868,0.1297939149525015,1.65139679550641,0.6766032240648746,0.02614469707486867,65.628797415984,33.952117114735515,28.15956435075733,23.42252785232839,7593.531050159999,13071.295457590071,2796.7053413975736,0.36830103451524654,0.5760894247312921,266.4885895501171,424.76025274734025,11.589261197322134,19.498858103190425,0.2446692407225861,0.03509415946149349,0.032495650804121035,0.9009745144426509,0.5936344415645398,0.6588803923402498,1.449549652744266,7.0,4.0,4.0,5.0,5.0,1.2,5.0,5.0,30.0,0.0,0.0,6.0,5.0,62.50710811,0.0
10-016-34,2012SB_R14_T63,001,43.201259114947916,37.23098288511331,33.17804944913928,25091.217691344977,4.6006041456403945,1.3021036447960523,6893.454375719999,0.6012591674902726,4351.535998047037,26078.001960387333,0.6312562266857004,0.9621602808934022,0.8714734905449861,0.8812523023717238,8715.18475784662,8436.005705732516,4483.170592228546,3456.8561982918145,0.3473400480221754,0.3362134835186756,0.1786748912459112,0.13777155978700192,1.663176304112117,0.992993918428448,0.07439493107135597,333.52516718997293,34.81840910613125,31.756630738029557,25.91866734056696,8232.957916919999,15194.596086485844,3104.3721342390745,0.3770664402230347,0.5551977596321593,245.21551778140628,413.5622100909196,13.4185060118724,18.170659510035343,0.24341806485930326,0.029784619362313337,0.02721771659720156,0.8347220506179881,0.6125573366555316,0.7338458786395107,1.3433718890181803,7.0,5.0,5.0,5.0,5.0,1.4,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.47927085,10.0
10-016-34,2012SB_R14_T63,002,40.28762361343678,35.41497726669793,33.4191193817811,22917.21524269234,4.399911840861104,1.2055261885625903,6393.519762299999,0.6102652980550286,4058.0784518326923,23652.952469368407,0.6347174330736476,0.9688944867399164,0.9000767751380369,0.9216028200928056,7912.194804045574,7864.984972432466,4145.325002460575,2994.710026508244,0.3452511450564899,0.3431911289893911,0.18088257925588944,0.1306751276188835,1.6386315970891538,0.9703264509892796,0.09090195668096683,376.8181538022,32.31299403977948,29.94160275392932,26.222855890922546,8463.851181719998,13954.046565682369,2900.837669383229,0.34273259383959653,0.5636347087858424,237.8965055835891,398.4380902263037,12.64702769725103,16.8452696493467,0.2259685700083698,0.028107359224060043,0.028553587545436118,0.8411810917178472,0.6195040355637219,0.7364692830869275,1.2322454188128735,7.0,5.0,5.0,5.0,5.0,1.4,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.47927085,10.0
10-016-34,2012SB_R14_T63,003,41.712641053620025,36.39211526822271,34.692999697544764,23994.75425623036,4.596298304819802,1.2023359587603502,6689.049315299999,0.6014468633326835,4209.529472917765,24897.7889634708,0.629316555237412,0.9637303252684268,0.8986100231022094,0.9255564372159504,8786.541471037504,7630.485849589975,4616.4211519537985,2961.3057836490807,0.3661859328588887,0.3180064179073092,0.19239293316601155,0.12341471606779066,1.662657270268049,1.0425217131330278,0.06315859064467176,291.566653779654,33.265285113604456,29.472147883587613,29.138039174462104,8513.394147719999,13930.242921805606,2918.6487975369428,0.34283022104862804,0.5477640190786371,232.7918503266509,372.48728966610037,12.753357556066575,17.457475174963232,0.2201656244996551,0.02734418802740335,0.026739468346458628,0.8301435645535192,0.6492199147864434,0.7820573964644499,1.1416446012180415,7.0,5.0,5.0,5.0,5.0,1.4,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.47927085,10.0
10-016-34,2012SB_R14_T63,004,40.78981691661974,35.45752104402591,33.56148637151448,22883.309042023287,4.418497452673406,1.215375757351449,6396.192778139999,0.6094084385887679,4071.128694587976,23728.591346157733,0.6364924941758638,0.9643770550133678,0.8942974957862027,0.9200414970552588,8602.60760161397,7548.676783223596,4026.820983760079,2705.2027989346802,0.3759337246993431,0.3298769758062998,0.17597197050326766,0.11821729077585767,1.6409355970123107,0.9930744876503064,0.07590276149028398,305.646832694412,33.25213811562113,29.765029264110993,25.64069608395873,7683.756856379999,13569.96299525257,2858.384737138511,0.3720035381865485,0.5562783616922529,227.04892947503936,400.5202457803669,13.014600603811672,16.14349103763849,0.242190849778708,0.029549207987563463,0.029515205451959462,0.8501372998696366,0.6407495423275884,0.7537012461702873,1.2968500545671322,7.0,5.0,5.0,5.0,5.0,1.4,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.47927085,10.0
10-016-34,2012SB_R14_T63,005,40.64192782026379,34.42919261417758,32.81987203568681,21343.89319991676,4.497254719989488,1.2383329153773552,6142.083449039998,0.6058300873556253,3887.5628309842277,22017.186816742775,0.6329387842478515,0.9694196346504169,0.8811267249561021,0.9164825691890912,6943.870091761217,7748.44418593268,3813.908232970341,2837.6706892525194,0.3253328728138641,0.3630286243169029,0.17868849873111314,0.13295000413811978,1.6506278259715996,1.0350607748346128,0.07988715264143781,304.682269167738,33.237470927074014,28.270996197800663,24.88981645742797,8221.113691559998,13059.188276025081,2792.5138843508867,0.33967586255591525,0.5933327571482973,207.066066817759,281.6311878873867,12.809235542465967,16.716953414266285,0.2303367013338125,0.0251871065875586,0.02156574987163818,0.8256768156089639,0.6232460621363618,0.7548305224928682,1.3353843321393726,7.0,5.0,5.0,5.0,5.0,1.4,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.47927085,10.0
